date,core_return,hedge_cost,hedge_payoff,hedged_return
2020-01-02,0.0,0.00019047619047619048,0.0,-0.00019047619047619048
2020-01-03,5.572717776670084e-05,0.00019047619047619048,0.0,-0.00013474901270948964
2020-01-06,0.0064281283554839,0.00019047619047619048,0.0,0.0062376521650077095
2020-01-07,-0.000572637898152,0.00019047619047619048,0.0,-0.0007631140886281905
2020-01-08,0.0025430286054406,0.00019047619047619048,0.0,0.0023525524149644096
2020-01-09,0.0036729518806116,0.00019047619047619048,0.0,0.0034824756901354094
2020-01-10,-0.0052534490760205,0.00019047619047619048,0.0,-0.005443925266496691
2020-01-13,0.004730037368581,0.00019047619047619048,0.0,0.00453956117810481
2020-01-14,-3.664510279209068e-05,0.00019047619047619048,0.0,-0.00022712129326828116
2020-01-15,-0.0017631661161193,0.00019047619047619048,0.0,-0.0019536423065954905
2020-01-16,0.0030369008862202,0.00019047619047619048,0.0,0.0028464246957440095
2020-01-17,0.0003065031059846,0.00019047619047619048,0.0,0.00011602691550840954
2020-01-21,-4.462242014205528e-06,0.00019047619047619048,0.0,-0.000194938432490396
2020-01-22,0.0030540495669675,0.00019047619047619048,0.0,0.0028635733764913094
2020-01-23,0.0003983565256188,0.00019047619047619048,0.0,0.00020788033514260951
2020-01-24,-0.0059265504672787,0.00019047619047619048,0.0,-0.006117026657754891
2020-01-27,-0.00751840999038,0.00019047619047619048,0.0,-0.00770888618085619
2020-01-28,0.0059909644563257,0.00019047619047619048,0.0,0.005800488265849509
2020-01-29,-0.0017175718332966,0.00019047619047619048,0.0,-0.0019080480237727905
2020-01-30,0.0091739790672317,0.00019047619047619048,0.0,0.00898350287675551
2020-01-31,-0.0228349852774421,0.00019047619047619048,0.0,-0.023025461467918288
2020-02-03,0.0293292711957775,0.00019047619047619048,0.0,0.02913879500530131
2020-02-04,0.0298426488636466,0.00019047619047619048,0.0,0.029652172673170413
2020-02-05,-0.0021089631609226,0.00019047619047619048,0.0,-0.0022994393513987906
2020-02-06,0.0057355555398443,0.00019047619047619048,0.0,0.00554507934936811
2020-02-07,-0.0025702466855864,0.00019047619047619048,0.0,-0.0027607228760625907
2020-02-10,0.0031882705275438,0.00019047619047619048,0.0,0.0029977943370676093
2020-02-11,0.0018074307649665,0.00019047619047619048,0.0,0.0016169545744903094
2020-02-12,-0.0006618440255533,0.00019047619047619048,0.0,-0.0008523202160294905
2020-02-13,0.0040392633765698,0.00019047619047619048,0.0,0.0038487871860936095
2020-02-14,0.0043734340757242,0.00019047619047619048,0.0,0.00418295788524801
2020-02-18,0.0004701322755053,0.00019047619047619048,0.0,0.0002796560850291095
2020-02-19,0.0048088912826898,0.00019047619047619048,0.0,0.00461841509221361
2020-02-20,-0.0009174723790147,0.00019047619047619048,0.0,-0.0011079485694908905
2020-02-21,-0.0062331893953221,0.00019047619047619048,0.0,-0.00642366558579829
2020-02-24,-0.0104464754733227,0.00019047619047619048,0.0,-0.010636951663798891
2020-02-25,-0.0091959905483947,0.00019047619047619048,0.0,-0.009386466738870891
2020-02-26,-0.0001053810577604,0.00019047619047619048,0.0,-0.0002958572482365905
2020-02-27,-0.008878169578251,0.00019047619047619048,0.02,0.01093135423127281
2020-02-28,5.472658598610839e-05,0.00019047619047619048,0.04,0.03986425039550992
2020-03-02,0.0101656069590322,0.0,0.0,0.0101656069590322
2020-03-03,-0.005600015866191,0.0,0.0,-0.005600015866191
2020-03-04,0.0140660396119829,0.0,0.0,0.0140660396119829
2020-03-05,-0.0128886518965071,0.0,0.0,-0.0128886518965071
2020-03-06,-0.0048336098934801,0.0,0.0,-0.0048336098934801
2020-03-09,-0.0242533842302997,0.0,0.0,-0.0242533842302997
2020-03-10,0.0137386349524265,0.0,0.0,0.0137386349524265
2020-03-11,-0.0089970652701254,0.0,0.0,-0.0089970652701254
2020-03-12,-0.0262566551649686,0.0,0.0,-0.0262566551649686
2020-03-13,0.0208620138283899,0.0,0.0,0.0208620138283899
2020-03-16,-0.0242776825357648,0.0,0.0,-0.0242776825357648
2020-03-17,0.0133511684013139,0.0,0.0,0.0133511684013139
2020-03-18,-0.0069025185608989,0.0,0.0,-0.0069025185608989
2020-03-19,0.0031573949912006,0.0,0.0,0.0031573949912006
2020-03-20,-0.007487142625402,0.0,0.0,-0.007487142625402
2020-03-23,0.0007949959997287,0.0,0.0,0.0007949959997287
2020-03-24,0.0119539169165166,0.0,0.0,0.0119539169165166
2020-03-25,-0.0014556940718656,0.0,0.0,-0.0014556940718656
2020-03-26,0.0110041399269761,0.0,0.0,0.0110041399269761
2020-03-27,-0.0027010644645018,0.0,0.0,-0.0027010644645018
2020-03-30,0.0077612109749674,0.0,0.0,0.0077612109749674
2020-03-31,-0.0009382635326747,0.0,0.0,-0.0009382635326747
2020-04-01,-0.007386406276429,0.0,0.0,-0.007386406276429
2020-04-02,0.0052018830667679,0.0,0.0,0.0052018830667679
2020-04-03,-0.0015134963809814,0.0,0.0,-0.0015134963809814
2020-04-06,0.008846201755539,0.0,0.0,0.008846201755539
2020-04-07,-0.0029701846861778,0.0,0.0,-0.0029701846861778
2020-04-08,0.0045339396049631,0.0,0.0,0.0045339396049631
2020-04-09,0.0005082409471132,0.0,0.0,0.0005082409471132
2020-04-13,0.0042885237878671,0.0,0.0,0.0042885237878671
2020-04-14,0.0115384037840338,0.0,0.0,0.0115384037840338
2020-04-15,-0.0034598336762599,0.0,0.0,-0.0034598336762599
2020-04-16,0.0108522206834,0.0,0.0,0.0108522206834
2020-04-17,0.0055952390179209,0.0,0.0,0.0055952390179209
2020-04-20,-0.0046950633802213,0.0,0.0,-0.0046950633802213
2020-04-21,-0.0103025238714705,0.0,0.0,-0.0103025238714705
2020-04-22,0.0071716446285876,0.0,0.0,0.0071716446285876
2020-04-23,-0.0021381388277067,0.0,0.0,-0.0021381388277067
2020-04-24,0.0035177634374999,0.0,0.0,0.0035177634374999
2020-04-27,0.0035923630016481,0.0,0.0,0.0035923630016481
2020-04-28,-0.0056477162520336,0.0,0.0,-0.0056477162520336
2020-04-29,0.0038493987330435,0.0,0.0,0.0038493987330435
2020-04-30,-0.0002778822620716,0.0,0.0,-0.0002778822620716
2020-05-01,-0.0126281490068952,0.0,0.0,-0.0126281490068952
2020-05-04,0.0058242532591339,0.0,0.0,0.0058242532591339
2020-05-05,0.0051769359738426,0.0,0.0,0.0051769359738426
2020-05-06,-0.0020027594270863,0.0,0.0,-0.0020027594270863
2020-05-07,0.0014009107810258,0.0,0.0,0.0014009107810258
2020-05-08,0.0017708773387627,0.0,0.0,0.0017708773387627
2020-05-11,0.0126256139816315,0.0,0.0,0.0126256139816315
2020-05-12,-0.0046982252218072,0.0,0.0,-0.0046982252218072
2020-05-13,-0.0007062958732385,0.0,0.0,-0.0007062958732385
2020-05-14,0.0016976959240981,0.0,0.0,0.0016976959240981
2020-05-15,0.0057484166423256,0.0,0.0,0.0057484166423256
2020-05-18,0.0132352774706665,0.0,0.0,0.0132352774706665
2020-05-19,-0.0020441693806531,0.0,0.0,-0.0020441693806531
2020-05-20,0.0075469985339924,0.0,0.0,0.0075469985339924
2020-05-21,-0.0045997882392014,0.0,0.0,-0.0045997882392014
2020-05-22,0.0043862650264663,0.0,0.0,0.0043862650264663
2020-05-26,0.0084660767881304,0.0,0.0,0.0084660767881304
2020-05-27,0.0056618709050475,0.0,0.0,0.0056618709050475
2020-05-28,0.0005949173517838,0.0,0.0,0.0005949173517838
2020-05-29,-0.0010660284743007,0.0,0.0,-0.0010660284743007
2020-06-01,0.0011292525329758,0.00028571428571428574,0.0,0.0008435382472615143
2020-06-02,0.0092044547153543,0.00028571428571428574,0.0,0.008918740429640014
2020-06-03,0.0142149720242791,0.00028571428571428574,0.0,0.013929257738564816
2020-06-04,-0.0034811437120883,0.00028571428571428574,0.0,-0.003766857997802586
2020-06-05,0.0082441687183125,0.00028571428571428574,0.0,0.007958454432598214
2020-06-08,0.0060154017428024,0.00028571428571428574,0.0,0.0057296874570881146
2020-06-09,0.0050900630091319,0.00028571428571428574,0.0,0.004804348723417614
2020-06-10,0.0080573982173331,0.00028571428571428574,0.0,0.007771683931618814
2020-06-11,-0.0203205682267962,0.00028571428571428574,0.06,0.039393717487489516
2020-06-12,0.0030658672709808,0.00028571428571428574,0.03,0.032780152985266514
2020-06-15,0.0004543152542157,0.00028571428571428574,0.0,0.00016860096850141424
2020-06-16,0.005626041196299,0.00028571428571428574,0.0,0.005340326910584714
2020-06-17,0.0008845899918786,0.00028571428571428574,0.0,0.0005988757061643142
2020-06-18,-0.0008545699696223,0.00028571428571428574,0.0,-0.0011402842553365857
2020-06-19,-0.0029927182581805,0.00028571428571428574,0.0,-0.003278432543894786
2020-06-22,0.0022494101506767,0.00028571428571428574,0.0,0.0019636958649624143
2020-06-23,0.001260318188926,0.00028571428571428574,0.0,0.0009746039032117142
2020-06-24,-0.0096295735886369,0.00028571428571428574,0.0,-0.009915287874351185
2020-06-25,0.0061904499096311,0.00028571428571428574,0.0,0.005904735623916814
2020-06-26,-0.0078538632350099,0.00028571428571428574,0.0,-0.008139577520724185
2020-06-29,0.0026477997670322,0.00028571428571428574,0.0,0.0023620854813179142
2020-06-30,0.0081866373525149,0.00028571428571428574,0.0,0.007900923066800614
2020-07-01,-3.443517328184306e-05,0.00028571428571428574,0.0,-0.0003201494589961288
2020-07-02,0.0052671202321804,0.00028571428571428574,0.0,0.004981405946466114
2020-07-06,0.0099286856552192,0.00028571428571428574,0.0,0.009642971369504915
2020-07-07,-0.0022161254796009,0.00028571428571428574,0.0,-0.002501839765315186
2020-07-08,0.0042372872266478,0.00028571428571428574,0.0,0.003951572940933514
2020-07-09,0.0043984172363567,0.00028571428571428574,0.0,0.004112702950642414
2020-07-10,0.0089995642294841,0.00028571428571428574,0.0,0.008713849943769815
2020-07-13,-0.0043504648180523,0.00028571428571428574,0.0,-0.004636179103766585
2020-07-14,0.0122097199991923,0.00028571428571428574,0.0,0.011924005713478014
2020-07-15,0.0020765299198524,0.00028571428571428574,0.0,0.0017908156341381143
2020-07-16,0.0015837545847916,0.00028571428571428574,0.0,0.0012980402990773144
2020-07-17,0.0015743292555795,0.00028571428571428574,0.0,0.0012886149698652142
2020-07-20,0.0151528616110922,0.00028571428571428574,0.0,0.014867147325377915
2020-07-21,-0.0031921902975956,0.00028571428571428574,0.0,-0.003477904583309886
2020-07-22,0.0028825820107742,0.00028571428571428574,0.0,0.002596867725059914
2020-07-23,-0.0086362407218426,0.00028571428571428574,0.0,-0.008921955007556884
2020-07-24,-0.0058169306971928,0.00028571428571428574,0.0,-0.0061026449829070855
2020-07-27,0.0207338682925147,0.00028571428571428574,0.0,0.020448154006800414
2020-07-28,-0.0063101459866525,0.00028571428571428574,0.0,-0.006595860272366786
2020-07-29,0.0143172599899504,0.00028571428571428574,0.0,0.014031545704236115
2020-07-30,-0.0090219517292713,0.00028571428571428574,0.0,-0.009307666014985585
2020-07-31,-0.0081579627509354,0.00028571428571428574,0.0,-0.008443677036649685
2020-08-03,0.0091551605540538,0.00028571428571428574,0.0,0.008869446268339515
2020-08-04,0.0014725292072823,0.00028571428571428574,0.0,0.0011868149215680142
2020-08-05,0.0048841723963501,0.00028571428571428574,0.0,0.0045984581106358145
2020-08-06,0.0006871323823892,0.00028571428571428574,0.0,0.00040141809667491423
2020-08-07,0.0028668913046071,0.00028571428571428574,0.0,0.002581177018892814
2020-08-10,5.59558553852062e-05,0.00028571428571428574,0.0,-0.00022975843032907954
2020-08-11,-0.0061380198422629,0.00028571428571428574,0.0,-0.006423734127977186
2020-08-12,0.022420138981143,0.00028571428571428574,0.0,0.022134424695428714
2020-08-13,0.0019022182146999,0.00028571428571428574,0.0,0.0016165039289856142
2020-08-14,0.0016508710328322,0.00028571428571428574,0.0,0.0013651567471179142
2020-08-17,0.0071949746734946,0.00028571428571428574,0.0,0.006909260387780314
2020-08-18,0.0012628672802391,0.00028571428571428574,0.0,0.0009771529945248143
2020-08-19,-0.0023253246649551,0.00028571428571428574,0.0,-0.0026110389506693856
2020-08-20,0.0012687414814241,0.00028571428571428574,0.0,0.0009830271957098143
2020-08-21,0.0063630557702974,0.00028571428571428574,0.0,0.006077341484583114
2020-08-24,0.0056935720469818,0.00028571428571428574,0.0,0.005407857761267514
2020-08-25,0.0063295299819704,0.00028571428571428574,0.0,0.0060438156962561145
2020-08-26,0.0308013829601799,0.00028571428571428574,0.0,0.030515668674465615
2020-08-27,-0.0003072048630855,0.00028571428571428574,0.0,-0.0005929191487997858
2020-08-28,0.0031932533764083,0.00028571428571428574,0.0,0.002907539090694014
2020-08-31,0.0085005780472662,0.00028571428571428574,0.0,0.008214863761551915
2020-09-01,0.0075359700460389,0.00028571428571428574,0.0,0.007250255760324614
2020-09-02,0.001613674140183,0.00028571428571428574,0.0,0.0013279598544687142
2020-09-03,-0.0137813881638914,0.00028571428571428574,0.0,-0.014067102449605686
2020-09-04,-0.0015468790766963,0.00028571428571428574,0.0,-0.001832593362410586
2020-09-08,-0.0130408455530736,0.00028571428571428574,0.0,-0.013326559838787885
2020-09-09,0.0133265219228028,0.00028571428571428574,0.0,0.013040807637088515
2020-09-10,-0.0081374127851354,0.00028571428571428574,0.0,-0.008423127070849684
2020-09-11,-0.0008447515109285,0.00028571428571428574,0.0,-0.0011304657966427858
2020-09-14,0.0106885186469672,0.00028571428571428574,0.0,0.010402804361252915
2020-09-15,0.0083193502123483,0.00028571428571428574,0.0,0.008033635926634015
2020-09-16,-0.0058182995117298,0.00028571428571428574,0.0,-0.006104013797444086
2020-09-17,-0.0051175719165398,0.00028571428571428574,0.0,-0.005403286202254086
2020-09-18,-0.0047841144657546,0.00028571428571428574,0.0,-0.0050698287514688856
2020-09-21,0.0012379372885805,0.00028571428571428574,0.0,0.0009522230028662142
2020-09-22,0.0063980468388945,0.00028571428571428574,0.0,0.006112332553180214
2020-09-23,-0.011650575704262,0.00028571428571428574,0.0,-0.011936289989976284
2020-09-24,0.0023892358776655,0.00028571428571428574,0.0,0.0021035215919512143
2020-09-25,0.0044547552625477,0.00028571428571428574,0.0,0.004169040976833414
2020-09-28,0.0076432929696727,0.00028571428571428574,0.0,0.007357578683958414
2020-09-29,0.0009640574669293,0.00028571428571428574,0.0,0.0006783431812150142
2020-09-30,0.0046892719849478,0.00028571428571428574,0.0,0.004403557699233514
2020-10-01,0.0033280505429468,0.00028571428571428574,0.0,0.003042336257232514
2020-10-02,-0.0154770929623629,0.00028571428571428574,0.0,-0.015762807248077187
2020-10-05,0.0138827737266333,0.00028571428571428574,0.0,0.013597059440919015
2020-10-06,-0.0093982320980754,0.00028571428571428574,0.0,-0.009683946383789685
2020-10-07,0.0116990289831786,0.00028571428571428574,0.0,0.011413314697464315
2020-10-08,0.0011383021144147,0.00028571428571428574,0.0,0.0008525878287004143
2020-10-09,0.0060642005908103,0.00028571428571428574,0.0,0.005778486305096014
2020-10-12,0.0082682997074765,0.00028571428571428574,0.0,0.007982585421762216
2020-10-13,0.0001898022132536,0.00028571428571428574,0.0,-9.591207246068573e-05
2020-10-14,-0.0036989990855315,0.00028571428571428574,0.0,-0.003984713371245786
2020-10-15,-0.0050172592767001,0.00028571428571428574,0.0,-0.005302973562414386
2020-10-16,-0.0019184526556091,0.00028571428571428574,0.0,-0.0022041669413233856
2020-10-19,-0.0082462703315706,0.00028571428571428574,0.0,-0.008531984617284886
2020-10-20,0.0013123329111977,0.00028571428571428574,0.0,0.0010266186254834142
2020-10-21,-0.0034886701215702,0.00028571428571428574,0.0,-0.0037743844072844856
2020-10-22,-0.0015120084293748,0.00028571428571428574,0.0,-0.001797722715089086
2020-10-23,0.0049495430632558,0.00028571428571428574,0.0,0.004663828777541514
2020-10-26,-0.0054977248749214,0.00028571428571428574,0.0,-0.005783439160635686
2020-10-27,0.0004601828273962,0.00028571428571428574,0.0,0.00017446854168191427
2020-10-28,-0.0125178217802491,0.00028571428571428574,0.06,0.04719646393403661
2020-10-29,0.0057832971280833,0.00028571428571428574,0.03,0.035497582842369015
2020-10-30,-0.0084082614210462,0.00028571428571428574,0.03,0.021306024293239516
2020-11-02,0.0029546001954867,0.0,0.0,0.0029546001954867
2020-11-03,0.0089833491265739,0.0,0.0,0.0089833491265739
2020-11-04,0.0188735075589502,0.0,0.0,0.0188735075589502
2020-11-05,0.0159601811256881,0.0,0.0,0.0159601811256881
2020-11-06,-0.0070429692073032,0.0,0.0,-0.0070429692073032
2020-11-09,0.0073974821202219,0.0,0.0,0.0073974821202219
2020-11-10,-0.0064855661087497,0.0,0.0,-0.0064855661087497
2020-11-11,0.0074892384481089,0.0,0.0,0.0074892384481089
2020-11-12,-0.0068751128616485,0.0,0.0,-0.0068751128616485
2020-11-13,0.005174174054278,0.0,0.0,0.005174174054278
2020-11-16,0.0113159466579329,0.0,0.0,0.0113159466579329
2020-11-17,0.0064601627186993,0.0,0.0,0.0064601627186993
2020-11-18,0.0016432700163464,0.0,0.0,0.0016432700163464
2020-11-19,0.0055720283643954,0.0,0.0,0.0055720283643954
2020-11-20,-0.0073227990564996,0.0,0.0,-0.0073227990564996
2020-11-23,0.0162356762944043,0.0,0.0,0.0162356762944043
2020-11-24,0.017762674250987,0.0,0.0,0.017762674250987
2020-11-25,1.674913048850088e-05,0.0,0.0,1.674913048850088e-05
2020-11-27,0.0015321033608683,0.0,0.0,0.0015321033608683
2020-11-30,-0.0053569837202653,0.0,0.0,-0.0053569837202653
2020-12-01,0.0079519997152593,0.00028571428571428574,0.0,0.007666285429545013
2020-12-02,0.0021046150450056,0.00028571428571428574,0.0,0.0018189007592913143
2020-12-03,0.0018024236713544,0.00028571428571428574,0.0,0.0015167093856401142
2020-12-04,0.0052044028260601,0.00028571428571428574,0.0,0.004918688540345814
2020-12-07,0.006158354754946,0.00028571428571428574,0.0,0.005872640469231714
2020-12-08,-0.0002486490911998,0.00028571428571428574,0.0,-0.0005343633769140857
2020-12-09,-0.0027715547404228,0.00028571428571428574,0.0,-0.003057269026137086
2020-12-10,0.0033871844816969,0.00028571428571428574,0.0,0.003101470195982614
2020-12-11,-0.0098624721315715,0.00028571428571428574,0.0,-0.010148186417285786
2020-12-14,-0.003176029469075,0.00028571428571428574,0.0,-0.003461743754789286
2020-12-15,0.0115909131372044,0.00028571428571428574,0.0,0.011305198851490115
2020-12-16,0.0001706770287735,0.00028571428571428574,0.0,-0.00011503725694078575
2020-12-17,0.0054134027409496,0.00028571428571428574,0.0,0.005127688455235314
2020-12-18,-0.0012184093288496,0.00028571428571428574,0.0,-0.001504123614563886
2020-12-21,-0.009274619135229,0.00028571428571428574,0.0,-0.009560333420943284
2020-12-22,-0.0097664954496407,0.00028571428571428574,0.0,-0.010052209735354985
2020-12-23,0.0128625596947112,0.00028571428571428574,0.0,0.012576845408996916
2020-12-24,-0.0020155517010091,0.00028571428571428574,0.0,-0.002301265986723386
2020-12-28,0.0034648611069707,0.00028571428571428574,0.0,0.0031791468212564143
2020-12-29,-0.0019237282678903,0.00028571428571428574,0.0,-0.0022094425536045856
2020-12-30,0.0142115124639624,0.00028571428571428574,0.0,0.013925798178248116
2020-12-31,0.0046054735558807,0.00028571428571428574,0.0,0.004319759270166414
2021-01-04,-0.0047352558693997,0.00028571428571428574,0.0,-0.0050209701551139855
2021-01-05,0.0114910967068308,0.00028571428571428574,0.0,0.011205382421116515
2021-01-06,0.0160454824903889,0.00028571428571428574,0.0,0.015759768204674614
2021-01-07,0.0193310266013614,0.00028571428571428574,0.0,0.019045312315647114
2021-01-08,0.0067027091185213,0.00028571428571428574,0.0,0.006416994832807014
2021-01-11,-0.0043884006501291,0.00028571428571428574,0.0,-0.0046741149358433855
2021-01-12,0.0109785135762186,0.00028571428571428574,0.0,0.010692799290504314
2021-01-13,-0.0022759452760268,0.00028571428571428574,0.0,-0.002561659561741086
2021-01-14,0.0033839811462689,0.00028571428571428574,0.0,0.0030982668605546142
2021-01-15,-0.0175412439606266,0.00028571428571428574,0.0,-0.017826958246340886
2021-01-19,0.0127968490158874,0.00028571428571428574,0.0,0.012511134730173115
2021-01-20,0.0020337061194329,0.00028571428571428574,0.0,0.001747991833718614
2021-01-21,-0.0092140901113134,0.00028571428571428574,0.0,-0.009499804397027686
2021-01-22,-0.0034586448181029,0.00028571428571428574,0.0,-0.003744359103817186
2021-01-25,-0.0011345868924606,0.00028571428571428574,0.0,-0.0014203011781748856
2021-01-26,-0.0075737010223896,0.00028571428571428574,0.0,-0.007859415308103886
2021-01-27,-0.0070595849579024,0.00028571428571428574,0.03,0.022654700756383313
2021-01-28,0.0038547672297617,0.00028571428571428574,0.0,0.003569052944047414
2021-01-29,-0.0063786147333476,0.00028571428571428574,0.0,-0.006664329019061886
2021-02-01,0.0040232270829986,0.0,0.0,0.0040232270829986
2021-02-02,0.0088229760136603,0.0,0.0,0.0088229760136603
2021-02-03,0.0065483907348234,0.0,0.0,0.0065483907348234
2021-02-04,0.0081565729216492,0.0,0.0,0.0081565729216492
2021-02-05,0.000132860316871,0.0,0.0,0.000132860316871
2021-02-08,0.0197178698988239,0.0,0.0,0.0197178698988239
2021-02-09,-0.0028364978936285,0.0,0.0,-0.0028364978936285
2021-02-10,-0.0002253866834244,0.0,0.0,-0.0002253866834244
2021-02-11,0.001085372651515,0.0,0.0,0.001085372651515
2021-02-12,0.0096470522002472,0.0,0.0,0.0096470522002472
2021-02-16,0.0090558118823881,0.0,0.0,0.0090558118823881
2021-02-17,0.0026668414679579,0.0,0.0,0.0026668414679579
2021-02-18,-0.0097723757900026,0.0,0.0,-0.0097723757900026
2021-02-19,0.0138293636800751,0.0,0.0,0.0138293636800751
2021-02-22,-0.0047863577294913,0.0,0.0,-0.0047863577294913
2021-02-23,0.0012728818803419,0.0,0.0,0.0012728818803419
2021-02-24,0.0303723167148083,0.0,0.0,0.0303723167148083
2021-02-25,-0.0149919103775117,0.0,0.0,-0.0149919103775117
2021-02-26,-0.0046691174577093,0.0,0.0,-0.0046691174577093
2021-03-01,0.0172259276365671,0.00028571428571428574,0.0,0.016940213350852815
2021-03-02,-0.0085544319192856,0.00028571428571428574,0.0,-0.008840146204999885
2021-03-03,-0.001712681017699,0.00028571428571428574,0.0,-0.001998395303413286
2021-03-04,-0.0028151680820275,0.00028571428571428574,0.0,-0.003100882367741786
2021-03-05,0.0074914163214395,0.00028571428571428574,0.0,0.007205702035725214
2021-03-08,-0.0051565660444294,0.00028571428571428574,0.0,-0.005442280330143686
2021-03-09,0.0190036328719624,0.00028571428571428574,0.0,0.018717918586248116
2021-03-10,0.0020387282601273,0.00028571428571428574,0.0,0.0017530139744130141
2021-03-11,0.0074900634304941,0.00028571428571428574,0.0,0.0072043491447798145
2021-03-12,0.0011924850186353,0.00028571428571428574,0.0,0.0009067707329210142
2021-03-15,0.0067111992505746,0.00028571428571428574,0.0,0.0064254849648603144
2021-03-16,-0.0081473858176826,0.00028571428571428574,0.0,-0.008433100103396885
2021-03-17,0.0105056043237623,0.00028571428571428574,0.0,0.010219890038048015
2021-03-18,-0.0206419147793294,0.00028571428571428574,0.0,-0.020927629065043685
2021-03-19,0.0010215633107388,0.00028571428571428574,0.0,0.0007358490250245143
2021-03-22,0.0043227766363708,0.00028571428571428574,0.0,0.004037062350656514
2021-03-23,-0.0069387187542028,0.00028571428571428574,0.0,-0.007224433039917086
2021-03-24,-0.004352213244641,0.00028571428571428574,0.0,-0.004637927530355286
2021-03-25,0.0066044127505582,0.00028571428571428574,0.0,0.006318698464843914
2021-03-26,0.0185271596104618,0.00028571428571428574,0.0,0.018241445324747516
2021-03-29,-0.0034583540820951,0.00028571428571428574,0.0,-0.003744068367809386
2021-03-30,-0.0008943320751756,0.00028571428571428574,0.0,-0.0011800463608898858
2021-03-31,0.0108335698173692,0.00028571428571428574,0.0,0.010547855531654915
2021-04-01,0.0152531997204807,0.00019047619047619048,0.0,0.015062723530004509
2021-04-05,0.0089563293721891,0.00019047619047619048,0.0,0.00876585318171291
2021-04-06,-0.0043264485023513,0.00019047619047619048,0.0,-0.004516924692827491
2021-04-07,-0.0023373638529643,0.00019047619047619048,0.0,-0.0025278400434404907
2021-04-08,0.0051528562956248,0.00019047619047619048,0.0,0.004962380105148609
2021-04-09,0.0013302479480113,0.00019047619047619048,0.0,0.0011397717575351094
2021-04-12,-0.0049551504528192,0.00019047619047619048,0.0,-0.00514562664329539
2021-04-13,0.0056399765631594,0.00019047619047619048,0.0,0.005449500372683209
2021-04-14,0.006286867711799,0.00019047619047619048,0.0,0.006096391521322809
2021-04-15,0.0038812738326364,0.00019047619047619048,0.0,0.0036907976421602096
2021-04-16,-0.0031848084124553,0.00019047619047619048,0.0,-0.0033752846029314904
2021-04-19,-0.0112538178959974,0.00019047619047619048,0.0,-0.011444294086473591
2021-04-20,-0.0189406108126569,0.00019047619047619048,0.0,-0.01913108700313309
2021-04-21,0.0193465332220367,0.00019047619047619048,0.0,0.019156057031560512
