date,actual_regime,detected_regime,position_size,pnl
2024-03-01 00:00:00,0,high_trending_down,0.015126311771535696,-0.000256121418337719
2024-03-04 00:00:00,0,high_trending_down,0.01519877349327818,-9.334957447854297e-05
2024-03-05 00:00:00,0,high_trending_down,0.015106327842035477,0.00046128623390883017
2024-03-06 00:00:00,0,high_trending_down,0.015098519935914365,0.0002202771159977615
2024-03-07 00:00:00,0,high_trending_down,0.015186964780691207,-0.00037863322380762284
2024-03-08 00:00:00,0,high_flat,0.01524722457935219,-0.00015444485611663112
2024-03-11 00:00:00,0,high_flat,0.015195796633991798,4.000367508810252e-07
2024-03-12 00:00:00,0,high_flat,0.015199670978078473,-0.0001312033473591677
2024-03-13 00:00:00,0,high_flat,0.015255100740888209,-0.0007633022506027681
2024-03-14 00:00:00,0,high_flat,0.01523208211144194,-6.119636990264512e-05
2024-03-15 00:00:00,0,high_trending_down,0.01513649649657789,-0.0004084248500282314
2024-03-18 00:00:00,0,high_trending_down,0.015214412229390208,-0.00013125086442031467
2024-03-19 00:00:00,0,high_trending_down,0.015223539241082964,-0.00025019997974159557
2024-03-20 00:00:00,0,high_trending_down,0.01520727902936406,0.00010193935372574569
2024-03-21 00:00:00,0,high_trending_down,0.014992533701156495,4.6784128143269275e-05
2024-03-22 00:00:00,0,high_trending_down,0.01506626451346607,-0.0001669079740837028
2024-03-25 00:00:00,0,high_trending_down,0.015101334872343313,0.0004997351806873267
2024-03-26 00:00:00,0,high_trending_down,0.015080521732210278,-0.0001624410515720767
2024-03-27 00:00:00,1,high_trending_down,0.01515747126309959,7.748266075745061e-05
2024-03-28 00:00:00,1,high_trending_down,0.015177768243051884,-4.609383848665257e-05
2024-03-29 00:00:00,1,high_trending_down,0.015124922008986392,0.00012250247612276537
2024-04-01 00:00:00,1,high_trending_down,0.015154533137931287,-6.39872729627746e-05
2024-04-02 00:00:00,1,high_trending_down,0.015157028426319134,-4.6206305100280114e-05
2024-04-03 00:00:00,1,high_trending_down,0.015110942042172913,-0.00033776989224912037
2024-04-04 00:00:00,1,high_trending_down,0.015092494775102541,-0.00029125408113474645
2024-04-05 00:00:00,1,high_trending_down,0.015081385424300176,0.0005288136154381276
2024-04-08 00:00:00,1,high_trending_down,0.015105366755905854,0.00014546207576216917
2024-04-09 00:00:00,1,high_trending_down,0.0151571644159764,-0.0004697013454136285
2024-04-10 00:00:00,1,high_trending_down,0.015165558888028275,-0.00027738996103769117
2024-04-11 00:00:00,1,high_trending_down,0.015066190069383527,-0.00036030376851364467
2024-04-12 00:00:00,1,high_trending_down,0.015172411785981254,-0.0012618245357095977
2024-04-15 00:00:00,1,high_trending_down,0.015202363280963745,-0.00024041365077764903
2024-04-16 00:00:00,1,high_trending_down,0.014995705637861007,-0.00011226131749936134
2024-04-17 00:00:00,1,high_trending_down,0.015040408316606687,0.0003844961334343061
2024-04-18 00:00:00,1,high_trending_down,0.015113962698312621,0.0007976538531898827
2024-04-19 00:00:00,1,high_trending_down,0.015132731778954887,1.5231118345008625e-05
2024-04-22 00:00:00,1,high_trending_down,0.015149651129706683,8.915356328414884e-05
2024-04-23 00:00:00,1,high_trending_down,0.015155977588044024,-6.389372862691856e-06
2024-04-24 00:00:00,1,high_trending_down,0.015192304915999537,0.00037579332396848325
2024-04-25 00:00:00,1,high_trending_down,0.01521425447268109,-2.1891193742608485e-05
2024-04-26 00:00:00,1,high_trending_down,0.015246491652477856,-7.073193558190684e-06
2024-04-29 00:00:00,1,high_trending_down,0.015228677085917767,0.00019058170673619907
2024-04-30 00:00:00,1,high_trending_down,0.015181753952557716,-9.75795970876335e-05
2024-05-01 00:00:00,1,high_flat,0.015192832340999909,0.00023824734455826234
2024-05-02 00:00:00,1,high_flat,0.01516842201074018,0.0005201015305749736
2024-05-03 00:00:00,1,high_flat,0.015143616887625349,0.0002589815801895999
2024-05-06 00:00:00,1,high_flat,0.015210046411578554,2.020838109636315e-05
2024-05-07 00:00:00,1,high_flat,0.015197702149282788,-0.00011580457443876361
2024-05-08 00:00:00,1,high_trending_up,0.015169345636863698,6.736207867081315e-05
2024-05-09 00:00:00,1,high_trending_up,0.015182728643066096,0.0003307751714588461
2024-05-10 00:00:00,1,high_trending_up,0.015232663722500058,8.321237557590149e-05
2024-05-13 00:00:00,1,high_trending_up,0.015264627854261628,0.0002440802765718953
2024-05-14 00:00:00,1,high_trending_up,0.015391783792692399,0.0007736839521594519
2024-05-15 00:00:00,1,high_trending_up,0.015434623314901811,-0.00012795327739924129
2024-05-16 00:00:00,1,high_trending_up,0.015461578812815645,-0.0003015176819645257
2024-05-17 00:00:00,1,high_trending_up,0.01541166696143951,0.00018247389367112275
2024-05-20 00:00:00,1,high_trending_up,0.015343944020294518,0.00041145149599520884
2024-05-21 00:00:00,1,high_trending_up,0.015401978494710086,-0.0001348818832369121
2024-05-22 00:00:00,1,high_trending_up,0.015418746828405171,-6.661592580658105e-05
2024-05-23 00:00:00,1,high_trending_up,0.015306466486851562,0.0003641077626103466
2024-05-24 00:00:00,1,high_trending_up,0.015308209127804598,0.0005100162769092009
2024-05-27 00:00:00,1,high_trending_up,0.015357265359423082,-1.6416964031676482e-06
2024-05-28 00:00:00,1,high_trending_up,0.01534535758156601,0.0001385176653877015
2024-05-29 00:00:00,1,high_trending_up,0.015258692850838064,-7.484776243593898e-05
2024-05-30 00:00:00,1,high_trending_up,0.015301648730887988,-5.600583946454503e-05
2024-05-31 00:00:00,1,high_trending_up,0.015329361476988046,0.0
2024-05-29 00:00:00,1,high_flat,0.014692015139301113,-7.206806438804691e-05
2024-05-30 00:00:00,1,high_flat,0.014641457266473392,-5.358946082312257e-05
2024-05-31 00:00:00,1,high_flat,0.01468094123878318,-3.9638927645777456e-05
2024-06-03 00:00:00,1,high_trending_up,0.014595900863284371,0.00011698173784475719
2024-06-04 00:00:00,1,high_trending_up,0.014602348541289285,8.310002210853489e-05
2024-06-05 00:00:00,1,high_trending_up,0.014599672211007225,-4.570137186977537e-05
2024-06-06 00:00:00,1,high_trending_up,0.014596793893717118,0.00031875158209481477
2024-06-07 00:00:00,1,high_trending_up,0.014581549826304687,-6.529075909643352e-05
2024-06-10 00:00:00,1,high_trending_up,0.01468722716130374,-0.00014823292745922857
2024-06-11 00:00:00,1,high_trending_up,0.014642416142002509,0.00013688081278603385
2024-06-12 00:00:00,1,high_trending_up,0.014545395500763109,-0.0002301173189174788
2024-06-13 00:00:00,1,medium_trending_up,0.014679580720312646,0.00019495736196499655
2024-06-14 00:00:00,1,medium_trending_up,0.014646934276611337,-3.165940260128667e-05
2024-06-17 00:00:00,1,medium_trending_up,0.014645622199627546,0.00015669957660323846
2024-06-18 00:00:00,0,medium_trending_up,0.014680398495511681,3.736078027885222e-05
2024-06-19 00:00:00,0,medium_trending_up,0.014567222606200568,-7.348129353703643e-05
2024-06-20 00:00:00,0,medium_trending_up,0.014603102435252532,0.00010318313629394189
2024-06-21 00:00:00,0,medium_trending_up,0.014563072746096467,-9.971288743593089e-05
2024-06-24 00:00:00,0,medium_trending_up,0.014540992570344012,0.0002177583069990383
2024-06-25 00:00:00,0,medium_trending_up,0.014593160359036012,-0.0002318334689005208
2024-06-26 00:00:00,0,medium_trending_up,0.014658353415336632,-6.203391874152907e-05
2024-06-27 00:00:00,0,medium_trending_up,0.014627866296489609,9.461698493345678e-05
2024-06-28 00:00:00,0,medium_flat,0.014578565498666828,7.701267886594211e-05
2024-07-01 00:00:00,0,medium_flat,0.014669814991876437,2.0314961301221224e-05
2024-07-02 00:00:00,0,medium_flat,0.014631205057832889,9.779036995616734e-05
2024-07-03 00:00:00,0,medium_flat,0.014573720155988757,-1.5386510478444775e-05
2024-07-04 00:00:00,0,medium_flat,0.014586324884901714,6.208380880586975e-05
2024-07-05 00:00:00,0,medium_trending_up,0.014571226746297418,5.925854572007687e-05
2024-07-08 00:00:00,0,medium_trending_up,0.014510309407707202,-5.148089710937577e-05
2024-07-09 00:00:00,0,medium_trending_up,0.014537995103737067,-8.674642413979273e-05
2024-07-10 00:00:00,0,medium_trending_up,0.014465927025663952,2.1058054607148854e-05
2024-07-11 00:00:00,0,medium_trending_up,0.014461641582687378,-1.813363678462206e-05
2024-07-12 00:00:00,0,medium_flat,0.014472367580017036,-1.6297423982470593e-06
2024-07-15 00:00:00,0,medium_flat,0.014445884805788243,0.00012138743541458337
2024-07-16 00:00:00,0,medium_flat,0.01442328702799775,-7.92651416422526e-05
2024-07-17 00:00:00,1,medium_flat,0.014461627761086676,-0.000165868950170577
2024-07-18 00:00:00,1,medium_flat,0.01443517291366825,-2.25161747257888e-05
2024-07-19 00:00:00,1,medium_flat,0.014422371006541746,1.6130430144354736e-05
2024-07-22 00:00:00,1,medium_flat,0.014463359934373853,9.987938086667484e-05
2024-07-23 00:00:00,1,medium_flat,0.014448117027990854,3.834617914997897e-05
2024-07-24 00:00:00,1,medium_flat,0.014435826997617616,-1.1714934733286297e-05
2024-07-25 00:00:00,1,low_flat,0.014469939828655557,5.854177805621807e-06
2024-07-26 00:00:00,1,low_flat,0.014428735459544494,-1.6937860947327316e-05
2024-07-29 00:00:00,1,low_flat,0.014425694127368657,-3.8798742113859416e-05
2024-07-30 00:00:00,1,low_flat,0.014426441635707584,-0.00018947087814272424
2024-07-31 00:00:00,1,low_flat,0.014408144729702593,-0.0001736171400900024
2024-08-01 00:00:00,1,low_flat,0.014381927256854233,-1.1232285175880533e-05
2024-08-02 00:00:00,1,low_trending_down,0.01440825856954173,-8.548198902201358e-05
2024-08-05 00:00:00,1,low_trending_down,0.014435531031258867,9.031286845162363e-05
2024-08-06 00:00:00,2,low_trending_down,0.014409389596627067,-7.375314989682019e-05
2024-08-07 00:00:00,2,low_trending_down,0.014413156585838034,0.000292160886272734
2024-08-08 00:00:00,2,low_trending_down,0.01441520037250215,0.00039473237539204255
2024-08-09 00:00:00,3,low_flat,0.014356394155645208,-0.00018241892732531807
2024-08-12 00:00:00,3,low_flat,0.01444271804457189,-0.0005437809928213681
2024-08-13 00:00:00,3,low_flat,0.0143162692004423,0.00017810219658087424
2024-08-14 00:00:00,2,low_flat,0.014174782300539323,0.00045148011982915114
2024-08-15 00:00:00,2,low_flat,0.014410727027394456,-9.189556247987314e-05
2024-08-16 00:00:00,2,medium_flat,0.014575234659869827,-0.00012077262078393667
2024-08-19 00:00:00,2,medium_flat,0.014374753265505193,0.00021065426637507736
2024-08-20 00:00:00,2,medium_flat,0.01437821933057771,-0.0003204516408390432
2024-08-21 00:00:00,2,medium_flat,0.014554811600934197,-0.00014148732778111002
2024-08-22 00:00:00,2,medium_flat,0.014500690859401222,0.0002232145614320263
2024-08-23 00:00:00,2,medium_flat,0.014436308520715204,-5.2549591299616605e-05
2024-08-26 00:00:00,2,medium_flat,0.01461027823117923,0.0007785779862798413
2024-08-27 00:00:00,2,medium_flat,0.014511320334937855,7.226892303028534e-05
2024-08-28 00:00:00,2,high_trending_up,0.01463263404372784,0.0
2024-08-26 00:00:00,2,high_flat,0.015093676695024004,0.0008043381666539461
2024-08-27 00:00:00,2,high_flat,0.014966231833600229,7.453446216274249e-05
2024-08-28 00:00:00,2,high_flat,0.015208740471570047,-0.00020364086529740702
2024-08-29 00:00:00,2,high_flat,0.015313699212545918,-0.0003663733307359517
2024-08-30 00:00:00,2,high_flat,0.015061196149245925,-0.0004396004133623622
2024-09-02 00:00:00,2,high_flat,0.015130064896754999,-0.0006132399826133833
2024-09-03 00:00:00,2,high_flat,0.015202558520338276,-0.0001528618272488013
2024-09-04 00:00:00,2,high_flat,0.015062411242684766,-0.0005947666691651022
2024-09-05 00:00:00,2,high_flat,0.01511718763184228,-0.001163142508606019
2024-09-06 00:00:00,2,high_trending_down,0.015239697255352222,-2.7804516078612917e-06
2024-09-09 00:00:00,2,high_trending_down,0.015035805211679359,0.00021460975944839213
2024-09-10 00:00:00,2,high_trending_down,0.015282887215664152,-0.000648293628776254
2024-09-11 00:00:00,1,high_trending_down,0.0151418096287215,6.683888702872376e-05
2024-09-12 00:00:00,1,high_trending_down,0.015000550399714178,3.221892936210794e-05
2024-09-13 00:00:00,1,high_trending_down,0.01491035129863969,0.00015887172457480252
2024-09-16 00:00:00,1,high_trending_down,0.014865263276392744,-0.0003040236511153067
2024-09-17 00:00:00,2,high_trending_down,0.014746087371590024,-0.0005650666255757204
2024-09-18 00:00:00,2,high_trending_down,0.01492853720658975,-0.00028090813393994075
2024-09-19 00:00:00,2,high_trending_down,0.014745520106629207,-0.0003870679377396774
2024-09-20 00:00:00,2,high_trending_down,0.014617051129767715,-0.00036607339791242823
2024-09-23 00:00:00,2,high_trending_down,0.014965520908816489,-6.0470568568071756e-05
2024-09-24 00:00:00,2,high_trending_down,0.015005535464146165,2.4112842363478984e-05
2024-09-25 00:00:00,2,high_trending_down,0.01471156642868421,2.033767879135221e-05
2024-09-26 00:00:00,2,high_trending_down,0.014882196528297155,0.0003208273617353816
2024-09-27 00:00:00,2,high_trending_down,0.014856137380703996,0.0003687712723307267
2024-09-30 00:00:00,2,high_trending_down,0.014894509623978626,-0.00014939293529646997
2024-10-01 00:00:00,2,high_trending_down,0.014756185996193391,-0.0005144770647359257
2024-10-02 00:00:00,2,high_trending_down,0.014662080239334347,-0.0001092616212571947
2024-10-03 00:00:00,3,high_trending_down,0.014767660351115984,-0.00039097426187656843
2024-10-04 00:00:00,1,high_trending_down,0.014751308740577935,6.666189266229027e-05
2024-10-07 00:00:00,1,high_trending_down,0.014938946974752928,-4.1899521125742155e-05
2024-10-08 00:00:00,1,high_trending_down,0.01499484690793077,-0.00039384661487442324
2024-10-09 00:00:00,1,high_trending_down,0.015066183956340237,0.0001623997320658719
2024-10-10 00:00:00,1,high_trending_down,0.015020543932305997,-0.0004967095731512049
2024-10-11 00:00:00,1,high_trending_down,0.015112074165103889,-0.00021035158580855266
2024-10-14 00:00:00,1,high_trending_down,0.015150633102854718,0.00013178495873795195
2024-10-15 00:00:00,1,high_trending_down,0.014946054323299322,0.00011850869615898698
2024-10-16 00:00:00,1,high_trending_down,0.014916267376257987,0.0004688747034754389
2024-10-17 00:00:00,1,high_trending_down,0.01499446034523682,-0.0013833557537305168
2024-10-18 00:00:00,1,high_trending_down,0.014932420782437842,0.0001559186243309427
2024-10-21 00:00:00,1,high_trending_down,0.014917323802862094,-0.00029641542433720943
2024-10-22 00:00:00,1,high_trending_down,0.014769534930105698,-2.0678611296319137e-05
2024-10-23 00:00:00,1,high_trending_down,0.014886685099211955,4.785500080965706e-05
2024-10-24 00:00:00,1,high_trending_down,0.01487401657218572,0.000420203417397947
2024-10-25 00:00:00,1,high_trending_down,0.014823928387226857,0.0002746786032996129
2024-10-28 00:00:00,1,high_trending_down,0.014722493165526153,0.0003187282199639623
2024-10-29 00:00:00,1,high_trending_down,0.014833312166999433,4.4530187382686376e-05
2024-10-30 00:00:00,1,high_trending_down,0.01477327097322612,0.0006040892672151254
2024-10-31 00:00:00,1,high_trending_down,0.014869507432790424,-0.0001616840789026767
2024-11-01 00:00:00,1,high_flat,0.01433954992317083,0.00011474915884355007
2024-11-04 00:00:00,1,high_flat,0.01485460655435883,0.0001949721867098079
2024-11-05 00:00:00,1,high_flat,0.014663969376006211,-0.00013903602967540662
2024-11-06 00:00:00,1,high_flat,0.014830238969822877,0.00021815462436253715
2024-11-07 00:00:00,1,high_flat,0.014805070334070127,0.0005589997681624706
2024-11-08 00:00:00,1,high_flat,0.01491777663338773,0.000123174555496315
2024-11-11 00:00:00,1,high_trending_up,0.014899771665594586,-0.00024126963306181826
2024-11-12 00:00:00,1,high_trending_up,0.014883990190900859,-8.78185332832973e-05
2024-11-13 00:00:00,1,high_trending_up,0.0148213275626258,-8.156625063460293e-05
2024-11-14 00:00:00,1,high_trending_up,0.014986173477368863,-2.91202851664289e-05
2024-11-15 00:00:00,1,high_trending_up,0.014782114909687989,0.00018979640512048468
2024-11-18 00:00:00,1,high_trending_up,0.015192854802962145,0.0003902390070127036
2024-11-19 00:00:00,1,high_trending_up,0.015229631297536218,-0.00011222730821994059
2024-11-20 00:00:00,1,high_trending_up,0.015142114872168877,3.636985183025049e-05
2024-11-21 00:00:00,1,high_trending_up,0.015232234270976242,0.00023180667412025155
2024-11-22 00:00:00,1,high_trending_up,0.01529021862489145,0.0005482667356255565
2024-11-25 00:00:00,1,high_trending_up,0.015194780918606722,0.0
2024-11-21 00:00:00,1,medium_trending_up,0.014397037391746347,0.00021909650912634832
2024-11-22 00:00:00,1,medium_trending_up,0.014577316232199928,0.0005227039443241728
2024-11-25 00:00:00,1,medium_trending_up,0.014359491924561334,0.0005309217779793584
2024-11-26 00:00:00,1,medium_trending_up,0.014269700165039517,-5.293784220615241e-06
2024-11-27 00:00:00,1,high_trending_up,0.014470927703025596,-0.00012728731808810391
2024-11-28 00:00:00,1,high_trending_up,0.014436730009720674,-6.736464261511562e-05
2024-11-29 00:00:00,1,high_trending_up,0.01443865009040578,-0.00027295069231025203
2024-12-02 00:00:00,1,high_trending_up,0.014156129438037141,0.00010040467105257501
2024-12-03 00:00:00,1,high_trending_up,0.014022629704707296,8.421305919414531e-05
2024-12-04 00:00:00,1,high_trending_up,0.014504423618474576,0.0001467434898026231
2024-12-05 00:00:00,1,high_trending_up,0.014410060086928288,0.00029278617247531594
2024-12-06 00:00:00,1,high_trending_up,0.014458741425133401,-0.0008155036234134504
2024-12-09 00:00:00,1,medium_trending_up,0.014572157466658133,9.35632993235527e-05
2024-12-10 00:00:00,1,medium_trending_up,0.014399536542331124,0.00018886048173231453
2024-12-11 00:00:00,1,medium_trending_up,0.015001734769112587,-0.00030690175224672573
2024-12-12 00:00:00,1,medium_trending_up,0.014463424047136277,2.281567599659584e-05
2024-12-13 00:00:00,1,medium_trending_up,0.014426489999314802,0.00017808835116833513
2024-12-16 00:00:00,1,high_flat,0.0153093029947405,0.0004306374148497265
2024-12-17 00:00:00,1,high_flat,0.014739689611614665,0.00013093664340151626
2024-12-18 00:00:00,1,high_flat,0.014708180934347524,0.0005014172193104562
2024-12-19 00:00:00,1,high_flat,0.014959114534733645,2.864438116966878e-06
2024-12-20 00:00:00,1,high_flat,0.015024058906346885,-0.00031989221080596346
2024-12-23 00:00:00,1,high_trending_up,0.014767985872182442,-0.0003597944075615916
2024-12-24 00:00:00,1,high_trending_up,0.01465015579452723,-7.231962805544519e-05
2024-12-25 00:00:00,1,high_trending_up,0.014706328308660834,-0.00038285925213095776
2024-12-26 00:00:00,1,high_trending_up,0.014485259869883067,0.00020886413431139443
2024-12-27 00:00:00,1,high_trending_up,0.01457230865112288,-0.0005458059697252969
