datetime,UPRO_weighted_mom,TQQQ_weighted_mom,URTY_weighted_mom,UPRO_abs_mom,TQQQ_abs_mom,URTY_abs_mom,top_equity,all_equity_negative,spy_vol_20d,vol_position_size,is_friday,is_rebalance_day,corr_breakdown,alloc_UPRO,alloc_TQQQ,alloc_URTY,alloc_CASH
2024-06-28 04:00:00,0.24947099070415238,0.33020037855544554,-0.08004541616514162,1,1,0,TQQQ,False,7.0491204145991375,0.9,True,True,False,0.0,0.9,0.0,0.09999999999999998
2024-07-01 04:00:00,0.2633876992322677,0.3591195912333819,-0.09450758525519125,1,1,0,TQQQ,False,6.536771610190355,0.9,False,False,False,0.0,0.9,0.0,0.09999999999999998
2024-07-02 04:00:00,0.2969222885124829,0.42539553803686936,-0.050303371258604894,1,1,0,TQQQ,False,6.765563638633817,0.9,False,False,False,0.0,0.9,0.0,0.09999999999999998
2024-07-03 04:00:00,0.3226002626300215,0.48878743225271404,-0.04807223357711644,1,1,0,TQQQ,False,6.813007095613935,0.9,False,False,False,0.0,0.9,0.0,0.09999999999999998
2024-07-05 04:00:00,0.37889763858691333,0.583487566321277,-0.009235281922837535,1,1,0,TQQQ,False,5.943895284327814,0.9,True,True,False,0.0,0.9,0.0,0.09999999999999998
2024-07-08 04:00:00,0.3667911157779371,0.5716700725040418,0.0015891879528799023,1,1,1,TQQQ,False,5.909689698817493,0.9,False,False,False,0.0,0.9,0.0,0.09999999999999998
2024-07-09 04:00:00,0.3672791247770333,0.5727977219758036,-0.00960451932420359,1,1,0,TQQQ,False,5.8068040505182985,0.9,False,False,False,0.0,0.9,0.0,0.09999999999999998
2024-07-10 04:00:00,0.37924713093239754,0.5705165147705069,-0.0003737637940292235,1,1,0,TQQQ,False,6.44237539045603,0.9,False,False,False,0.0,0.9,0.0,0.09999999999999998
2024-07-11 04:00:00,0.3594605277783478,0.4747771157776126,0.15363334786130423,1,1,1,TQQQ,False,7.527652761081471,0.9,False,False,False,0.0,0.9,0.0,0.09999999999999998
2024-07-12 04:00:00,0.3614524233407568,0.45626647327243436,0.18834131117482858,1,1,1,TQQQ,False,7.340349951314909,0.9,True,True,False,0.0,0.9,0.0,0.09999999999999998
2024-07-15 04:00:00,0.3898337132204707,0.4820198032084748,0.284844394209507,1,1,1,TQQQ,False,7.349129398148657,0.9,False,False,False,0.0,0.9,0.0,0.09999999999999998
2024-07-16 04:00:00,0.43276093280223343,0.5086206533090775,0.45229807684861095,1,1,1,TQQQ,False,7.482017530724259,0.9,False,False,False,0.0,0.9,0.0,0.09999999999999998
2024-07-17 04:00:00,0.3819761939866215,0.372656624591867,0.4483434258437835,1,1,1,URTY,False,9.063489617124716,0.9,False,False,False,0.0,0.0,0.9,0.09999999999999998
2024-07-18 04:00:00,0.36511825474958076,0.3771979822593027,0.38788229390670137,1,1,1,URTY,False,9.533671661724204,0.9,False,False,False,0.0,0.0,0.9,0.09999999999999998
2024-07-19 04:00:00,0.32368738294165617,0.32500092009122916,0.3569252163635165,1,1,1,URTY,False,9.801576147900889,0.9,True,True,False,0.0,0.0,0.9,0.09999999999999998
2024-07-22 04:00:00,0.3586698443034415,0.3928549997343356,0.40610623765001463,1,1,1,URTY,False,10.2551519491967,0.9,False,False,False,0.0,0.0,0.9,0.09999999999999998
2024-07-23 04:00:00,0.3365193567363097,0.3596144386677249,0.3946819743143812,1,1,1,URTY,False,10.181038874303674,0.9,False,False,False,0.0,0.0,0.9,0.09999999999999998
2024-07-24 04:00:00,0.22555231967843642,0.19157322344712582,0.2802714898318741,1,1,1,URTY,False,13.128793353993103,0.9,False,False,False,0.0,0.0,0.9,0.09999999999999998
2024-07-25 04:00:00,0.2031094670293142,0.13337707836495,0.3516092734944372,1,1,1,URTY,False,13.227655811779346,0.9,False,False,False,0.0,0.0,0.9,0.09999999999999998
2024-07-26 04:00:00,0.2396494095393014,0.1727084046346613,0.41745005402786267,1,1,1,URTY,False,13.865432744399303,0.9,True,True,False,0.0,0.0,0.9,0.09999999999999998
2024-07-29 04:00:00,0.22913755125406288,0.16479613359710293,0.34663906236523484,1,1,1,URTY,False,13.794026910444087,0.9,False,False,False,0.0,0.0,0.9,0.09999999999999998
2024-07-30 04:00:00,0.19527829632070282,0.0995497533651867,0.31833990340565277,1,1,1,URTY,False,13.89040009320818,0.9,False,False,True,0.0,0.0,0.0,1.0
2024-07-31 04:00:00,0.27841478199062314,0.23441636534079835,0.397404330837425,1,1,1,URTY,False,14.901721269706622,0.9,False,False,False,0.0,0.0,0.9,0.09999999999999998
2024-08-01 04:00:00,0.2523011353849048,0.18042984840184256,0.29423462570766423,1,1,1,URTY,False,15.64394322589904,0.75,False,False,False,0.0,0.0,0.75,0.25
2024-08-02 04:00:00,0.1471415649426872,0.05916327794995324,0.1145471319631704,1,1,1,UPRO,False,16.663213314126853,0.75,True,True,False,0.75,0.0,0.0,0.25
2024-08-05 04:00:00,0.014865166202334135,-0.08321783599127792,0.0049558248985514435,1,0,1,UPRO,False,19.190723363594163,0.75,False,False,False,0.75,0.0,0.0,0.25
2024-08-06 04:00:00,0.03481829882295389,-0.06899601261073361,0.035758632148791096,1,0,1,URTY,False,19.660805418483214,0.75,False,False,False,0.0,0.0,0.75,0.25
2024-08-07 04:00:00,0.008362481696772096,-0.09736120048001871,-0.012383703499181765,1,0,0,UPRO,False,19.08574808758388,0.75,False,False,False,0.75,0.0,0.0,0.25
2024-08-08 04:00:00,0.061467387506778354,-0.031145749251862795,0.06383109478175425,1,0,1,URTY,False,21.242190652799298,0.75,False,False,False,0.0,0.0,0.75,0.25
2024-08-09 04:00:00,0.07205732252412274,-0.01115930591097003,0.005766190486716491,1,0,1,UPRO,False,21.150820206354773,0.75,True,True,False,0.75,0.0,0.0,0.25
2024-08-12 04:00:00,0.06077392391832176,-0.022610620790571682,-0.03838247825309782,1,0,0,UPRO,False,21.093874559695518,0.75,False,False,False,0.75,0.0,0.0,0.25
2024-08-13 04:00:00,0.11211398727583247,0.05114620947707894,-0.025008686007976743,1,1,0,UPRO,False,21.963227044389583,0.75,False,False,False,0.75,0.0,0.0,0.25
2024-08-14 04:00:00,0.13481704099004388,0.06591880511458548,-0.015307679422870299,1,1,0,UPRO,False,21.55554899250025,0.75,False,False,False,0.75,0.0,0.0,0.25
2024-08-15 04:00:00,0.1702570779283295,0.12612383486035525,0.020227839163989382,1,1,1,UPRO,False,22.338211700584733,0.75,False,False,False,0.75,0.0,0.0,0.25
2024-08-16 04:00:00,0.17470581536577956,0.13149159400752372,0.01398340767387354,1,1,1,UPRO,False,22.203168385203885,0.75,True,True,False,0.75,0.0,0.0,0.25
2024-08-19 04:00:00,0.2187213233507464,0.19649635987516345,0.07179039936886725,1,1,1,UPRO,False,22.161199726058467,0.75,False,False,False,0.75,0.0,0.0,0.25
2024-08-20 04:00:00,0.2140565482559685,0.1829693899273743,0.042161680379608754,1,1,1,UPRO,False,22.161935075677942,0.75,False,False,False,0.75,0.0,0.0,0.25
2024-08-21 04:00:00,0.22263150857579878,0.20552875493811254,0.0853093822498867,1,1,1,UPRO,False,20.405320171851614,0.75,False,False,False,0.75,0.0,0.0,0.25
2024-08-22 04:00:00,0.18062209578861477,0.12887649983680957,0.06875330240849907,1,1,1,UPRO,False,20.547212216765026,0.75,False,False,False,0.75,0.0,0.0,0.25
2024-08-23 04:00:00,0.23119376876641118,0.18366025161913282,0.18449433831375509,1,1,1,UPRO,False,20.513006907877994,0.75,True,True,False,0.75,0.0,0.0,0.25
2024-08-26 04:00:00,0.2116647696568934,0.13119036355598085,0.15136610570273337,1,1,1,UPRO,False,20.561047836512046,0.75,False,False,False,0.75,0.0,0.0,0.25
2024-08-27 04:00:00,0.21235118868928085,0.13164478902210613,0.11311740252041856,1,1,1,UPRO,False,20.413524416566364,0.75,False,False,False,0.75,0.0,0.0,0.25
2024-08-28 04:00:00,0.20645084183970053,0.11859451997544102,0.12097763007185364,1,1,1,UPRO,False,19.84325813613327,0.75,False,False,False,0.75,0.0,0.0,0.25
2024-08-29 04:00:00,0.2006925649851266,0.09832969053038401,0.11864019141109086,1,1,1,UPRO,False,19.051957601187507,0.75,False,False,False,0.75,0.0,0.0,0.25
2024-08-30 04:00:00,0.21686510226078465,0.13522764729399506,0.1318171629452095,1,1,1,UPRO,False,17.688979168731592,0.75,True,True,False,0.75,0.0,0.0,0.25
2024-09-03 04:00:00,0.1545008910103396,0.04507734640193877,0.05866086103929163,1,1,1,UPRO,False,15.79815415492167,0.75,False,False,False,0.75,0.0,0.0,0.25
2024-09-04 04:00:00,0.18178295381476794,0.07848009653998217,0.10514202127423374,1,1,1,UPRO,False,15.744145494615527,0.75,False,False,False,0.75,0.0,0.0,0.25
2024-09-05 04:00:00,0.1441600380851462,0.043827103988945154,0.05289236328739842,1,1,1,UPRO,False,15.476863424022772,0.75,False,False,False,0.75,0.0,0.0,0.25
2024-09-06 04:00:00,0.07756275679600888,-0.050186011729058816,-0.0002420150524710344,1,0,0,UPRO,False,15.062218817452585,0.75,True,True,False,0.75,0.0,0.0,0.25
2024-09-09 04:00:00,0.10873845536869556,-0.01339116368165256,0.009089142944803986,1,0,1,UPRO,False,15.456456738351829,0.75,False,False,False,0.75,0.0,0.0,0.25
2024-09-10 04:00:00,0.11768599036531333,0.011068588802834612,0.012850203533753081,1,1,1,UPRO,False,15.491111741403838,0.75,False,False,False,0.75,0.0,0.0,0.25
2024-09-11 04:00:00,0.1331733699108677,0.04852738320221213,0.037063782027931855,1,1,1,UPRO,False,14.840417809744391,0.9,False,False,False,0.9,0.0,0.0,0.09999999999999998
2024-09-12 04:00:00,0.1427292044145968,0.059477384382253945,0.042357839324905694,1,1,1,UPRO,False,15.050154244322814,0.75,False,False,False,0.75,0.0,0.0,0.25
2024-09-13 04:00:00,0.15891213879228155,0.07093992920681737,0.1608449142518286,1,1,1,URTY,False,13.955410491790035,0.9,True,True,False,0.0,0.0,0.9,0.09999999999999998
2024-09-16 04:00:00,0.1680223678268291,0.05354216069485964,0.17806617184808593,1,1,1,URTY,False,13.947848026245685,0.9,False,False,False,0.0,0.0,0.9,0.09999999999999998
2024-09-17 04:00:00,0.14870436010051377,0.029605417297497445,0.2012414626642928,1,1,1,URTY,False,13.55830878243468,0.9,False,False,False,0.0,0.0,0.9,0.09999999999999998
2024-09-18 04:00:00,0.1211803248833387,0.005083363536220301,0.18555177429590408,1,1,1,URTY,False,13.592414063082693,0.9,False,False,False,0.0,0.0,0.9,0.09999999999999998
2024-09-19 04:00:00,0.16905220313189137,0.07427138568270225,0.24530773569740158,1,1,1,URTY,False,14.81821941020133,0.9,False,False,False,0.0,0.0,0.9,0.09999999999999998
2024-09-20 04:00:00,0.15127746879064016,0.061735320025954256,0.1813279265188573,1,1,1,URTY,False,14.615073495672556,0.9,True,True,False,0.0,0.0,0.9,0.09999999999999998
2024-09-23 04:00:00,0.17223148194803917,0.08971188056108712,0.18683359893392285,1,1,1,URTY,False,14.191951553716573,0.9,False,False,False,0.0,0.0,0.9,0.09999999999999998
2024-09-24 04:00:00,0.17468572593579,0.09050853621325868,0.17547108407408338,1,1,1,URTY,False,14.162663753804521,0.9,False,False,False,0.0,0.0,0.9,0.09999999999999998
2024-09-25 04:00:00,0.1695814082706482,0.10204015320114114,0.12672651676495686,1,1,1,UPRO,False,14.205946648668553,0.9,False,False,False,0.9,0.0,0.0,0.09999999999999998
2024-09-26 04:00:00,0.16771028767242596,0.1167323427315099,0.10687479682700136,1,1,1,UPRO,False,14.026729170191354,0.9,False,False,False,0.9,0.0,0.0,0.09999999999999998
2024-09-27 04:00:00,0.17198757803440806,0.1145218474476074,0.12345569259027553,1,1,1,UPRO,False,14.054630699678317,0.9,True,True,False,0.9,0.0,0.0,0.09999999999999998
2024-09-30 04:00:00,0.1858864166836748,0.11440644907850843,0.15290735803615135,1,1,1,UPRO,False,13.752632388782049,0.9,False,False,False,0.9,0.0,0.0,0.09999999999999998
2024-10-01 04:00:00,0.14911030743538042,0.061518123287410374,0.12255516125792848,1,1,1,UPRO,False,11.826713705194473,0.9,False,False,False,0.9,0.0,0.0,0.09999999999999998
2024-10-02 04:00:00,0.15658743715822934,0.07421545522640352,0.12892146185706654,1,1,1,UPRO,False,11.760702372099807,0.9,False,False,False,0.9,0.0,0.0,0.09999999999999998
2024-10-03 04:00:00,0.16355119291459405,0.0859610098598198,0.1273914938177872,1,1,1,UPRO,False,11.734982103095467,0.9,False,False,False,0.9,0.0,0.0,0.09999999999999998
2024-10-04 04:00:00,0.17903096269251306,0.10350092985510649,0.16312686849571711,1,1,1,UPRO,False,9.759485312100011,0.9,True,True,False,0.9,0.0,0.0,0.09999999999999998
2024-10-07 04:00:00,0.15665621572538554,0.08650178076819404,0.14769701110193467,1,1,1,UPRO,False,10.129022717328965,0.9,False,False,False,0.9,0.0,0.0,0.09999999999999998
2024-10-08 04:00:00,0.1675696700020692,0.1089515250897299,0.12932558848195347,1,1,1,UPRO,False,10.447224570787034,0.9,False,False,False,0.9,0.0,0.0,0.09999999999999998
2024-10-09 04:00:00,0.2165644722119546,0.16768972418552514,0.129502188737188,1,1,1,UPRO,False,10.169384060157643,0.9,False,False,False,0.9,0.0,0.0,0.09999999999999998
2024-10-10 04:00:00,0.18315406241736892,0.11763698345299423,0.0852881504253297,1,1,1,UPRO,False,9.960065111821525,0.9,False,False,False,0.9,0.0,0.0,0.09999999999999998
2024-10-11 04:00:00,0.2186925679521468,0.1388634767832413,0.14725792633588786,1,1,1,UPRO,False,10.001418932932182,0.9,True,True,False,0.9,0.0,0.0,0.09999999999999998
2024-10-14 04:00:00,0.2600296415941554,0.1925851916131249,0.14252298794286966,1,1,1,UPRO,False,10.273299095507856,0.9,False,False,False,0.9,0.0,0.0,0.09999999999999998
2024-10-15 04:00:00,0.2515144591503974,0.18331913026529173,0.16132984281506263,1,1,1,UPRO,False,10.825486789084403,0.9,False,False,False,0.9,0.0,0.0,0.09999999999999998
2024-10-16 04:00:00,0.28896432999990107,0.21036084472154198,0.25750334084852394,1,1,1,UPRO,False,10.737524376669796,0.9,False,False,False,0.9,0.0,0.0,0.09999999999999998
2024-10-17 04:00:00,0.30438286200253123,0.2371456343815769,0.255218048743457,1,1,1,UPRO,False,9.1158201461771,0.9,False,False,False,0.9,0.0,0.0,0.09999999999999998
2024-10-18 04:00:00,0.3110010822606692,0.2664576761959484,0.21233796947925612,1,1,1,UPRO,False,8.90177604639445,0.9,True,True,False,0.9,0.0,0.0,0.09999999999999998
2024-10-21 04:00:00,0.2927254052517146,0.26061590970349285,0.13096374083611628,1,1,1,UPRO,False,8.95722706260635,0.9,False,False,False,0.9,0.0,0.0,0.09999999999999998
2024-10-22 04:00:00,0.30125085197220547,0.2880469698700597,0.1202848480593561,1,1,1,UPRO,False,8.956045105331798,0.9,False,False,False,0.9,0.0,0.0,0.09999999999999998
2024-10-23 04:00:00,0.27222094272070957,0.23559771189247294,0.08133944550399758,1,1,1,UPRO,False,9.605394306847668,0.9,False,False,False,0.9,0.0,0.0,0.09999999999999998
2024-10-24 04:00:00,0.27271130574987834,0.2593228458347113,0.0895281897537849,1,1,1,UPRO,False,9.54552773735542,0.9,False,False,False,0.9,0.0,0.0,0.09999999999999998
2024-10-25 04:00:00,0.25179363374232283,0.24836577017435438,0.07191293492426412,1,1,1,UPRO,False,9.521769789144043,0.9,True,True,False,0.9,0.0,0.0,0.09999999999999998
2024-10-28 04:00:00,0.2655675290877644,0.26576965130798813,0.10339074698247953,1,1,1,TQQQ,False,9.484740533431909,0.9,False,False,False,0.0,0.9,0.0,0.09999999999999998
2024-10-29 04:00:00,0.27537756329914714,0.2942956305061816,0.11770531232744466,1,1,1,TQQQ,False,8.783818884303098,0.9,False,False,False,0.0,0.9,0.0,0.09999999999999998
2024-10-30 04:00:00,0.29573585800000174,0.32292106466406606,0.1585598293320692,1,1,1,TQQQ,False,8.906522408302548,0.9,False,False,False,0.0,0.9,0.0,0.09999999999999998
2024-10-31 04:00:00,0.2304076514944343,0.23546348605060327,0.12147347998220202,1,1,1,TQQQ,False,11.506711977816355,0.9,False,False,False,0.0,0.9,0.0,0.09999999999999998
2024-11-01 04:00:00,0.27328122347977785,0.28023547269797344,0.1779250657601093,1,1,1,TQQQ,False,11.125767258743828,0.9,True,True,False,0.0,0.9,0.0,0.09999999999999998
2024-11-04 05:00:00,0.22939485128714135,0.23026385572157704,0.15345231004635296,1,1,1,TQQQ,False,10.654130808222451,0.9,False,False,False,0.0,0.9,0.0,0.09999999999999998
2024-11-05 05:00:00,0.28873508206872744,0.30221467803661795,0.23925007984764857,1,1,1,TQQQ,False,10.993399072337667,0.9,False,False,False,0.0,0.9,0.0,0.09999999999999998
2024-11-06 05:00:00,0.340764646101956,0.3482720163054066,0.4218862161614241,1,1,1,URTY,False,13.88501542921361,0.9,False,False,False,0.0,0.0,0.9,0.09999999999999998
2024-11-07 05:00:00,0.34999634947967945,0.3937605190787731,0.3915281982931294,1,1,1,TQQQ,False,14.022652052442316,0.9,False,False,False,0.0,0.9,0.0,0.09999999999999998
2024-11-08 05:00:00,0.36556500436968575,0.39151683987946645,0.4563061890445553,1,1,1,URTY,False,13.967699771656141,0.9,True,True,False,0.0,0.0,0.9,0.09999999999999998
2024-11-11 05:00:00,0.33907498073325,0.34424901984268147,0.4725450907355809,1,1,1,URTY,False,13.751407678919891,0.9,False,False,False,0.0,0.0,0.9,0.09999999999999998
2024-11-12 05:00:00,0.3085411772572346,0.3199165570537729,0.3832530175351955,1,1,1,URTY,False,13.441552455359524,0.9,False,False,False,0.0,0.0,0.9,0.09999999999999998
2024-11-13 05:00:00,0.2693522815124835,0.2611162336220912,0.2810518907761982,1,1,1,URTY,False,13.40254025937027,0.9,False,False,False,0.0,0.0,0.9,0.09999999999999998
2024-11-14 05:00:00,0.24224693408999642,0.2361641200935815,0.22598780130393084,1,1,1,UPRO,False,13.677398197905127,0.9,False,False,False,0.9,0.0,0.0,0.09999999999999998
2024-11-15 05:00:00,0.17922276277111876,0.13124901394041816,0.15478095672745126,1,1,1,UPRO,False,14.467890636782698,0.9,True,True,False,0.9,0.0,0.0,0.09999999999999998
2024-11-18 05:00:00,0.1917962164908327,0.14313122623654598,0.1764788850313515,1,1,1,UPRO,False,14.517559220891144,0.9,False,False,False,0.9,0.0,0.0,0.09999999999999998
2024-11-19 05:00:00,0.19722649674168297,0.15636696077440831,0.19603057935453855,1,1,1,UPRO,False,14.556981826937312,0.9,False,False,False,0.9,0.0,0.0,0.09999999999999998
2024-11-20 05:00:00,0.2145172903010287,0.1760436907578708,0.22926404915672807,1,1,1,URTY,False,14.094546640496466,0.9,False,False,False,0.0,0.0,0.9,0.09999999999999998
2024-11-21 05:00:00,0.23737995035146747,0.19103282755477813,0.2752696487270384,1,1,1,URTY,False,14.172063648978646,0.9,False,False,False,0.0,0.0,0.9,0.09999999999999998
2024-11-22 05:00:00,0.2399181510554809,0.1908541502010184,0.32450596398343423,1,1,1,URTY,False,14.172774638301068,0.9,True,True,False,0.0,0.0,0.9,0.09999999999999998
2024-11-25 05:00:00,0.24963953234158598,0.18273628990277932,0.4026735697459498,1,1,1,URTY,False,14.177819895447122,0.9,False,False,False,0.0,0.0,0.9,0.09999999999999998
2024-11-26 05:00:00,0.28784474130306004,0.22947428571214004,0.3979207885131995,1,1,1,URTY,False,14.240836683476427,0.9,False,False,False,0.0,0.0,0.9,0.09999999999999998
2024-11-27 05:00:00,0.2865552861883488,0.21358947738640838,0.37770624718973106,1,1,1,URTY,False,14.241045187504724,0.9,False,False,False,0.0,0.0,0.9,0.09999999999999998
2024-11-29 05:00:00,0.2829593023194205,0.23638390510235402,0.37038855435665086,1,1,1,URTY,False,11.888434137887085,0.9,True,True,False,0.0,0.0,0.9,0.09999999999999998
2024-12-02 05:00:00,0.3343333053122836,0.3355121042044539,0.443843963937047,1,1,1,URTY,False,11.884630686264945,0.9,False,False,False,0.0,0.0,0.9,0.09999999999999998
2024-12-03 05:00:00,0.3344627199775884,0.34230948425505237,0.4355453204371043,1,1,1,URTY,False,11.77557116851062,0.9,False,False,False,0.0,0.0,0.9,0.09999999999999998
2024-12-04 05:00:00,0.3444887035302389,0.3599503482734921,0.4279786443695433,1,1,1,URTY,False,11.3462840046126,0.9,False,False,False,0.0,0.0,0.9,0.09999999999999998
2024-12-05 05:00:00,0.3577240640511903,0.3896669996886279,0.41069278147465466,1,1,1,URTY,False,7.810985754459969,0.9,False,False,False,0.0,0.0,0.9,0.09999999999999998
2024-12-06 05:00:00,0.3330528866939661,0.38663638964382935,0.4075251358445991,1,1,1,URTY,False,7.441176378865157,0.9,True,True,False,0.0,0.0,0.9,0.09999999999999998
2024-12-09 05:00:00,0.2955307416240598,0.3218287015679103,0.3836464043202532,1,1,1,URTY,False,7.640742887653025,0.9,False,False,False,0.0,0.0,0.9,0.09999999999999998
2024-12-10 05:00:00,0.2611784211839798,0.2618919112261098,0.3677034823353293,1,1,1,URTY,False,7.747682471799762,0.9,False,False,False,0.0,0.0,0.9,0.09999999999999998
2024-12-11 05:00:00,0.2635136815648331,0.29322380255902786,0.32929975166842124,1,1,1,URTY,False,8.055736890589456,0.9,False,False,False,0.0,0.0,0.9,0.09999999999999998
2024-12-12 05:00:00,0.23496571926122425,0.2539608357118119,0.26636580756839867,1,1,1,URTY,False,8.33693059508242,0.9,False,False,False,0.0,0.0,0.9,0.09999999999999998
2024-12-13 05:00:00,0.2307842217275136,0.2830066858367634,0.26944101741427245,1,1,1,TQQQ,False,7.922372692432199,0.9,True,True,False,0.0,0.9,0.0,0.09999999999999998
2024-12-16 05:00:00,0.23743274188301955,0.32357984283344804,0.2733941841424022,1,1,1,TQQQ,False,6.109362271786522,0.9,False,False,False,0.0,0.9,0.0,0.09999999999999998
2024-12-17 05:00:00,0.23099949919100904,0.3309685363150534,0.2244729161907648,1,1,1,TQQQ,False,6.3848381085468935,0.9,False,False,False,0.0,0.9,0.0,0.09999999999999998
2024-12-18 05:00:00,0.1005034585125206,0.15686611249227828,0.04422187079578213,1,1,1,TQQQ,False,12.707095120160622,0.9,False,False,False,0.0,0.9,0.0,0.09999999999999998
2024-12-19 05:00:00,0.11015084656372093,0.14344427331547344,0.035352207021782406,1,1,1,TQQQ,False,12.704784177602365,0.9,False,False,False,0.0,0.9,0.0,0.09999999999999998
2024-12-20 05:00:00,0.14020795839153571,0.1910229155214612,0.061638314767218844,1,1,1,TQQQ,False,12.948414036916239,0.9,True,True,False,0.0,0.9,0.0,0.09999999999999998
2024-12-23 05:00:00,0.14784264026862384,0.19392726175332897,0.049654099366852035,1,1,1,TQQQ,False,13.085359113197661,0.9,False,False,False,0.0,0.9,0.0,0.09999999999999998
2024-12-24 05:00:00,0.185341879842379,0.2368797147752491,0.09239423727606565,1,1,1,TQQQ,False,13.629564000894836,0.9,False,False,False,0.0,0.9,0.0,0.09999999999999998
2024-12-26 05:00:00,0.17563347943826307,0.21828328205415337,0.09631561652704625,1,1,1,TQQQ,False,13.507473510450899,0.9,False,False,False,0.0,0.9,0.0,0.09999999999999998
2024-12-27 05:00:00,0.14337333751101997,0.18185938344370572,0.03777894441309248,1,1,1,TQQQ,False,13.990757989047248,0.9,True,True,False,0.0,0.9,0.0,0.09999999999999998
2024-12-30 05:00:00,0.09784221813761314,0.12787347044638003,0.022486760252526827,1,1,1,TQQQ,False,14.300834848477026,0.9,False,False,False,0.0,0.9,0.0,0.09999999999999998
